TAZ_O,year,Avg_own_payt,Avg_own_paytinf,Avg_val_dwel,Avg_val_dwelinf,Avg_rent,Avg_rentinf,Avg_HHinc,Avg_HHincinf,Med_HHincinf,Dwel,Sgl_det,Apt_5plus,Sgl_att,Owned,Rented
200,2006,1754.3333333333333,2069.2361666666666,714725.1111111111,843018.2685555556,1014.2222222222222,1196.275111111111,163665.77777777778,193043.78488888888,115782.079,435.0,101.0,161.0,171.0,205.0,232.0
200,2011,1984.7777777777778,2119.742666666667,925359.6666666666,988284.1240000001,1203.3333333333333,1285.16,158625.88888888888,169412.44933333332,99472.452,429.0,95.0,145.0,185.0,207.0,223.0
200,2016,2320.4444444444443,2320.4444444444443,1337736.2222222222,1337736.2222222222,1265.7777777777778,1265.7777777777778,218012.22222222222,218012.22222222222,111791.0,416.0,93.0,155.0,173.0,196.0,217.0
200,2086,890.0,1736.835,57992.6,113172.5589,699.0,1364.0985,19899.2,38833.2888,60779.4675,1466.0,335.0,690.0,443.0,471.0,995.0
200,2091,1108.7142857142858,1718.3962714285715,450565.71428571426,698331.8005714286,1077.0,1669.2423000000001,82742.28571428571,128242.26862857143,103922.34490000001,496.0,140.0,133.0,231.0,190.0,308.0
200,2096,1275.7142857142858,1844.1725714285715,439782.5714285714,635749.6852571429,1089.5714285714287,1575.0844571428572,93272.71428571429,134835.03577142858,99198.5176,497.0,143.0,107.0,246.0,205.0,286.0
201,2001,1159.9333333333334,1515.2209133333333,370100.4666666667,483462.23960666667,1011.9333333333333,1321.8885133333333,67532.2,88217.31285999999,69408.16042,1111.0,105.0,478.0,535.0,321.0,790.0
201,2006,1770.9333333333334,2088.815866666667,614132.9333333333,724369.7948666667,1100.0666666666666,1297.5286333333333,74095.13333333333,87395.20976666667,61635.952,1100.0,50.0,433.0,605.0,383.0,721.0
201,2011,1402.875,1498.2705,701685.375,749399.9805000001,1330.6875,1421.17425,87672.71428571429,93634.45885714286,53423.49600000001,1292.0,50.0,625.0,622.0,498.0,789.0
201,2016,1344.9375,1344.9375,817702.5625,817702.5625,1509.4375,1509.4375,102082.78571428571,102082.78571428571,64746.0,1455.0,55.0,799.0,607.0,566.0,870.0
201,2086,772.0,1506.558,139644.66666666666,272516.567,637.0,1243.1055000000001,34378.0,67088.667,53603.802,774.0,70.0,155.0,550.0,333.0,445.0
201,2091,629.5,975.66205,236820.64285714287,367048.31436428573,775.9285714285714,1202.611692857143,41926.92857142857,64982.54659285715,52884.1379,1068.0,59.0,460.0,544.0,317.0,756.0
201,2096,631.4,912.75184,189611.0,274101.6616,838.6,1212.28016,46185.0,66765.036,53235.6656,1071.0,100.0,465.0,510.0,332.0,744.0
202,2001,699.0,913.1037,226719.44444444444,296163.61027777777,796.7777777777778,1040.8308111111112,56730.333333333336,74106.83443333334,55975.24528888889,913.0,135.0,12.0,1229.0,452.0,461.0
202,2006,1392.0,1641.864,548051.75,646427.039125,1074.625,1267.5201875,71422.625,84242.9861875,67933.3025,1439.0,65.0,2.0,1375.0,737.0,703.0
202,2011,1456.857142857143,1555.9234285714288,703492.5714285715,751330.0662857144,1334.0,1424.712,78036.76923076923,83343.26953846155,51827.904,1501.0,90.0,0.0,1421.0,783.0,714.0
202,2016,1416.642857142857,1416.642857142857,949414.7857142857,949414.7857142857,1459.5,1459.5,90545.30769230769,90545.30769230769,62493.0,1441.0,70.0,0.0,1377.0,669.0,769.0
202,2086,357.0,696.6855,108292.0,211331.838,508.0,991.362,29738.529411764706,58034.74014705882,50307.7185,1084.0,110.0,34.0,941.0,617.0,461.0
202,2091,644.0,998.1356000000001,249098.0,386076.9902,710.2222222222222,1100.7734222222223,46426.22222222222,71956.00182222221,60284.9104,1225.0,112.0,48.0,1065.0,643.0,588.0
202,2096,571.2222222222222,825.7588444444443,187108.44444444444,270483.9672888889,682.2222222222222,986.2204444444444,39972.555555555555,57784.32631111111,46428.3352,1324.0,104.0,0.0,1215.0,626.0,687.0
203,2001,821.5,1073.12545,223048.44444444444,291368.1829777778,678.7222222222222,886.6148388888888,45808.61111111111,59839.78869444444,47340.82000555556,1474.0,80.0,330.0,1076.0,568.0,918.0
203,2006,1234.2777777777778,1455.8306388888889,404043.27777777775,476569.04613888887,881.7222222222222,1039.991361111111,56191.22222222222,66277.5466111111,49779.618,1594.0,30.0,371.0,1178.0,656.0,950.0
203,2011,1231.5555555555557,1315.3013333333336,516988.72222222225,552143.9553333333,1116.1666666666667,1192.0660000000003,67655.875,72256.47450000001,50186.388000000006,1759.0,50.0,379.0,1335.0,631.0,1134.0
203,2016,1304.3333333333333,1304.3333333333333,744573.1666666666,744573.1666666666,1274.1666666666667,1274.1666666666667,74104.70588235294,74104.70588235294,54070.0,1634.0,50.0,374.0,1215.0,561.0,1080.0
203,2086,394.0,768.891,124611.71428571429,243179.76042857143,515.0,1005.0225,27492.5,53651.61375,47386.323,1011.0,54.0,162.0,798.0,393.0,621.0
203,2091,505.8333333333333,783.9910833333333,282703.0833333333,438161.50885833334,592.4166666666666,918.1865916666667,42080.0,65219.792,52054.9414,1113.0,144.0,205.0,758.0,379.0,738.0
203,2096,732.0,1058.1792,207213.42857142858,299547.73234285717,626.5,905.6684,34263.142857142855,49530.79931428571,44874.3152,1096.0,40.0,11.0,1030.0,292.0,791.0
204,2001,796.4,1040.33732,191829.53333333333,250586.91939333332,742.9333333333333,970.4938133333333,45169.2,59004.52596,49393.20599333334,1657.0,40.0,811.0,824.0,317.0,1357.0
204,2006,1099.0,1296.2705,308715.5333333333,364129.9715666667,840.7333333333333,991.6449666666667,47274.666666666664,55760.46933333333,42341.691,1596.0,10.0,772.0,839.0,384.0,1212.0
204,2011,1391.2941176470588,1485.902117647059,465010.4117647059,496631.11976470595,1096.2941176470588,1170.8421176470588,72066.5625,76967.08875000001,56238.744000000006,1837.0,5.0,696.0,1136.0,486.0,1326.0
204,2016,1371.4705882352941,1371.4705882352941,624149.0588235294,624149.0588235294,1174.1764705882354,1174.1764705882354,79002.0,79002.0,55130.0,1712.0,10.0,751.0,936.0,480.0,1232.0
204,2086,545.0,1063.5675,105016.86666666667,204940.4153,528.0,1030.392,25203.6,49184.825399999994,45520.689,1232.0,24.0,534.0,656.0,204.0,1021.0
204,2091,419.5,650.18305,252029.14285714287,390619.96851428575,611.5,947.76385,37230.07142857143,57702.88770714286,46362.1587,1547.0,20.0,776.0,775.0,232.0,1310.0
204,2096,651.2857142857143,941.4986285714286,148834.5,215155.1532,639.4285714285714,924.3579428571429,31765.5,45920.2068,41384.6368,1628.0,30.0,845.0,737.0,203.0,1429.0
205,2001,1110.0,1449.993,204287.14285714287,266860.29471428576,982.0,1282.7866,63416.0,82840.3208,66850.27572857143,590.0,12.0,358.0,227.0,331.0,254.0
205,2006,1502.375,1772.0513125,360483.75,425190.583125,1089.125,1284.6229375,75537.375,89096.3338125,64613.01,1109.0,5.0,813.0,295.0,612.0,492.0
205,2011,1569.1818181818182,1675.886181818182,445107.36363636365,475374.6643636364,1312.909090909091,1402.1869090909092,86260.54545454546,92126.26254545455,66609.024,1447.0,5.0,1208.0,233.0,854.0,718.0
205,2016,1460.2727272727273,1460.2727272727273,513003.1818181818,513003.1818181818,1381.5454545454545,1381.5454545454545,93236.0,93236.0,67658.0,2515.0,5.0,2351.0,166.0,1184.0,1357.0
205,2086,542.0,1057.713,95117.28571428571,185621.38307142857,540.0,1053.81,31126.14285714286,60742.667785714286,45023.0565,284.0,5.0,173.0,111.0,44.0,240.0
205,2091,267.5,414.59825,213727.0,331255.4773,820.5,1271.69295,38621.5,59859.46285,42600.551400000004,111.0,1.0,16.0,95.0,25.0,88.0
205,2096,1069.0,1545.3464,235267.0,340101.9752,644.0,930.9664,36969.0,53442.3864,42160.924,169.0,0.0,37.0,131.0,29.0,137.0
206,2001,1356.0,1771.3428000000001,233387.2,304873.69936,1091.8,1426.21834,79514.4,103869.66072,80163.7121,272.0,17.0,117.0,134.0,166.0,106.0
206,2006,1587.3333333333333,1872.2596666666666,308639.5,364040.29025,1255.1666666666667,1480.4690833333334,83726.5,98755.40675,75200.202,603.0,0.0,384.0,214.0,333.0,270.0
206,2011,1744.6666666666667,1863.304,400630.5,427873.374,1564.6666666666667,1671.064,93861.0,100243.54800000001,82966.512,1161.0,0.0,1014.0,147.0,780.0,380.0
206,2016,2030.0,2030.0,502827.85714285716,502827.85714285716,1789.7142857142858,1789.7142857142858,109134.57142857143,109134.57142857143,84122.0,2021.0,0.0,1889.0,134.0,1027.0,982.0
206,2086,472.0,921.1080000000001,107554.0,209891.631,620.0,1209.93,31086.2,60664.719300000004,53664.2985,121.0,4.0,22.0,96.0,40.0,80.0
206,2091,928.0,1438.3072,305512.6666666667,473514.08206666674,1003.6666666666666,1555.5829666666666,25747.666666666668,39906.30856666667,28400.3676,120.0,0.0,20.0,100.0,32.0,91.0
206,2096,1225.0,1770.86,340526.0,492264.3856,797.3333333333334,1152.6250666666667,30006.333333333332,43377.15546666666,47378.0944,152.0,0.0,34.0,118.0,26.0,124.0
207,2001,1393.4,1820.1984200000002,252227.4,329484.65262,1071.4,1399.5698200000002,82887.4,108275.81061999999,81554.13782,26.0,0.0,26.0,0.0,20.0,6.0
207,2006,1610.0,1898.995,338491.75,399251.019125,1332.5,1571.68375,89022.25,105001.743875,76187.4435,606.0,0.0,602.0,3.0,341.0,265.0
207,2011,1757.8,1877.3304,398218.7,425297.5716,1579.8,1687.2264,87624.5,93582.966,78832.284,2728.0,0.0,2723.0,0.0,1234.0,1501.0
207,2016,1903.0,1903.0,473613.3,473613.3,1799.9,1799.9,104617.0,104617.0,83622.0,5763.0,0.0,5698.0,65.0,1766.0,3966.0
207,2086,667.0,1301.6505,101251.66666666667,197592.6275,786.0,1533.879,28625.333333333332,55862.337999999996,65617.236,55.0,1.0,7.0,47.0,20.0,35.0
207,2091,1246.5,1931.95035,392329.0,608070.7171,1112.0,1723.4888,21937.5,34000.93125,19342.752,13.0,0.0,13.0,0.0,10.0,3.0
207,2096,1607.0,2323.0792,340549.5,492298.3572,760.0,1098.656,45009.5,65065.7332,48306.1696,67.0,0.0,67.0,0.0,8.0,59.0
208,2001,1199.8,1567.29874,264967.8,346127.43714,1505.0,1965.9815,115674.8,151105.99124,97656.89791999999,512.0,0.0,507.0,5.0,355.0,153.0
208,2006,1635.75,1929.367125,327474.75,386256.467625,1427.75,1684.031125,99128.5,116922.06575,84294.147,754.0,0.0,746.0,2.0,497.0,257.0
208,2011,1750.125,1869.1335000000001,396556.375,423522.2085,1596.625,1705.1955,88940.625,94988.58750000001,78541.788,819.0,0.0,815.0,0.0,544.0,277.0
208,2016,1882.375,1882.375,477260.875,477260.875,1798.75,1798.75,104817.375,104817.375,81078.0,863.0,0.0,863.0,0.0,522.0,361.0
208,2086,431.0,841.0965,101251.66666666667,197592.6275,476.0,928.914,28625.333333333332,55862.337999999996,38784.111,3.0,0.0,0.0,3.0,0.0,2.0
208,2091,1323.6666666666667,2051.5509666666667,390409.3333333333,605095.4257333333,1372.3333333333333,2126.9794333333334,11289.666666666666,17497.854366666666,19663.5813,9.0,0.0,9.0,0.0,7.0,2.0
208,2096,893.0,1290.9208,208755.25,301776.5894,776.5,1122.5084,46412.25,67093.5486,49232.7992,43.0,0.0,43.0,0.0,5.0,38.0
209,2001,697.0,910.4911,148678.0,194218.07140000002,0.0,0.0,186805.0,244023.3715,73730.18460000001,223.0,219.0,0.0,0.0,219.0,0.0
209,2006,761.0,897.5995,206000.0,242977.0,1138.0,1342.271,83393.0,98362.0435,82864.593,86.0,80.0,0.0,3.0,73.0,11.0
209,2011,975.0,1041.3,311119.0,332275.092,1203.0,1284.804,93807.0,100185.876,87081.516,94.0,86.0,0.0,7.0,67.0,18.0
209,2016,819.0,819.0,424642.0,424642.0,984.0,984.0,114069.0,114069.0,78592.0,88.0,80.0,0.0,8.0,81.0,11.0
209,2086,360.0,702.54,75.0,146.3625,308.0,601.062,0.0,0.0,67324.7985,33.0,29.0,2.0,1.0,28.0,4.0
209,2091,353.0,547.1147,116793.0,181017.4707,454.0,703.6546000000001,41002.0,63548.999800000005,59912.934400000006,25.0,24.0,1.0,1.0,20.0,5.0
209,2096,674.0,974.3344,97099.0,140366.3144,756.0,1092.8736,53448.0,77264.4288,82192.4792,80.0,79.0,0.0,0.0,74.0,7.0
210,2001,861.0,1124.7243,211353.7142857143,276091.35697142855,1335.0,1743.9105,94268.0,123142.2884,85372.86327142856,1227.0,5.0,1222.0,5.0,493.0,734.0
210,2006,1607.25,1895.751375,323333.0,381371.2735,1283.0,1513.2985,102084.5,120408.66775,70938.6685,2040.0,0.0,2032.0,2.0,888.0,1151.0
210,2011,1768.888888888889,1889.1733333333334,436919.1111111111,466629.6106666667,1657.5555555555557,1770.2693333333336,101034.33333333333,107904.668,85508.352,2434.0,0.0,2429.0,0.0,1164.0,1275.0
210,2016,1885.2222222222222,1885.2222222222222,536180.6666666666,536180.6666666666,1883.111111111111,1883.111111111111,117979.77777777778,117979.77777777778,87182.0,2107.0,0.0,2107.0,0.0,1058.0,1062.0
210,2086,804.0,1569.006,81.66666666666667,159.3725,934.0,1822.701,1.6666666666666667,3.2525,87930.687,11.0,0.0,10.0,0.0,8.0,3.0
210,2091,1999.0,3098.2501,324528.125,502986.1409375,1092.125,1692.6845375,24049.25,37273.932575,31816.3472,941.0,0.0,936.0,5.0,249.0,693.0
210,2096,1536.1666666666667,2220.6825333333336,293006.5,423570.1964,1280.3333333333333,1850.8498666666665,57065.166666666664,82493.40493333332,70671.0472,862.0,0.0,868.0,0.0,222.0,645.0
211,2001,1564.3333333333333,2043.4886333333332,276639.3333333333,361373.96113333333,1433.6666666666667,1872.7987666666668,123144.33333333333,160863.44263333332,95116.9282,45.0,0.0,45.0,0.0,36.0,9.0
211,2006,1651.25,1947.649375,309019.5,364488.50025,1246.75,1470.541625,88060.5,103867.35975,67111.191,1070.0,0.0,1062.0,5.0,600.0,466.0
211,2011,1792.1538461538462,1914.0203076923078,405003.92307692306,432544.18984615384,1616.2307692307693,1726.1344615384617,91196.15384615384,97397.49230769232,80785.656,3583.0,0.0,3588.0,10.0,2126.0,1466.0
211,2016,1948.076923076923,1948.076923076923,519603.92307692306,519603.92307692306,1890.076923076923,1890.076923076923,120574.30769230769,120574.30769230769,87136.0,5299.0,0.0,5279.0,10.0,2120.0,3133.0
211,2086,520.0,1014.78,26056.11111111111,50848.50083333333,622.0,1213.833,3048.6666666666665,5949.473,57381.906,8.0,0.0,3.0,5.0,4.0,4.0
211,2091,1407.5,2181.48425,330346.5,512004.04035,999.0,1548.3501,18893.25,29282.648175000002,27154.248,25.0,0.0,25.0,0.0,17.0,8.0
211,2096,1463.2,2115.20192,290427.2,419841.56032,1080.8,1562.40448,38092.2,55066.084319999994,80460.6504,118.0,0.0,118.0,0.0,13.0,104.0
212,2001,1512.0,1975.1256,253989.5,331786.48385,1170.5,1529.02415,88652.0,115806.1076,88296.08275,137.0,0.0,79.0,57.0,46.0,90.0
212,2006,1679.0,1980.3805,357410.6666666667,421565.8813333334,1426.0,1681.967,95893.0,113105.7935,77849.359,543.0,0.0,487.0,55.0,343.0,200.0
212,2011,1869.6666666666667,1996.804,404264.3333333333,431754.308,1640.0,1751.5200000000002,94236.5,100644.58200000001,83744.016,1485.0,0.0,1450.0,30.0,824.0,665.0
212,2016,2052.1666666666665,2052.1666666666665,573097.3333333334,573097.3333333334,1970.8333333333333,1970.8333333333333,136301.5,136301.5,88792.0,3070.0,0.0,3040.0,30.0,1098.0,1858.0
212,2086,236.0,460.55400000000003,62868.333333333336,122687.5525,310.0,604.965,10795.833333333334,21068.068750000002,26833.125,87.0,4.0,2.0,82.0,13.0,74.0
212,2091,1876.6666666666667,2908.645666666667,354287.3333333333,549109.9379333333,1119.0,1734.3381000000002,11122.666666666666,17239.021066666668,15505.1996,72.0,2.0,6.0,66.0,7.0,64.0
212,2096,1464.5,2117.0812,316469.0,457487.5864,958.75,1385.969,22504.75,32532.8666,56852.5568,68.0,0.0,13.0,54.0,12.0,52.0
213,2001,955.8571428571429,1248.6361857142858,160738.57142857142,209972.79585714286,946.2857142857143,1236.1330285714287,64266.57142857143,83951.42225714285,63045.58367142857,171.0,0.0,99.0,72.0,58.0,113.0
213,2006,1582.1666666666667,1866.1655833333334,359495.8333333333,424025.33541666664,1073.8333333333333,1266.5864166666665,83879.83333333333,98936.26341666665,56512.204,677.0,0.0,607.0,69.0,427.0,248.0
213,2011,1854.25,1980.3390000000002,439776.125,469680.90150000004,1451.5,1550.202,81211.71428571429,86734.11085714286,70172.94,1714.0,0.0,1324.0,390.0,806.0,777.0
213,2016,1778.25,1778.25,489436.875,489436.875,1831.875,1831.875,116988.0,116988.0,76446.0,4274.0,0.0,4219.0,45.0,1769.0,2609.0
213,2086,390.0,761.085,91808.66666666667,179164.613,414.0,807.921,21786.555555555555,42516.46316666667,36065.6715,312.0,4.0,187.0,122.0,32.0,277.0
213,2091,1690.5,2620.10595,286889.0,444649.2611,993.5,1539.82565,16684.0,25858.531600000002,23257.7994,89.0,2.0,9.0,82.0,10.0,79.0
213,2096,1237.6666666666667,1789.1709333333336,273348.0,395151.8688,986.3333333333334,1425.8434666666667,12323.0,17814.1288,70344.3416,92.0,0.0,19.0,73.0,17.0,72.0
214,2001,806.1578947368421,1053.0840578947368,165026.52631578947,215574.15132631577,840.0526315789474,1097.360752631579,52117.42105263158,68080.98712105263,50883.41011578948,2334.0,45.0,1653.0,631.0,570.0,1779.0
214,2006,1235.4375,1457.19853125,298402.3125,351965.52759375,967.5625,1141.23996875,62666.6875,73915.35790625,50791.629,2499.0,10.0,1853.0,626.0,761.0,1727.0
214,2011,1391.842105263158,1486.4873684210527,436397.05263157893,466072.0522105263,1248.3157894736842,1333.2012631578948,73125.76470588235,78098.31670588236,58664.172000000006,2830.0,5.0,2156.0,674.0,931.0,1894.0
214,2016,1419.0,1419.0,549727.0,549727.0,1423.5263157894738,1423.5263157894738,91312.47368421052,91312.47368421052,59143.0,3308.0,0.0,2649.0,644.0,1011.0,2292.0
214,2086,408.0,796.212,112940.13333333333,220402.6702,676.0,1319.214,31706.866666666665,61875.9503,59994.9645,1476.0,16.0,1048.0,410.0,278.0,1193.0
214,2091,939.0714285714286,1455.466807142857,233912.7142857143,362541.3158714286,819.0,1269.3681000000001,31308.571428571428,48525.15485714286,41562.1184,1788.0,15.0,1318.0,442.0,357.0,1436.0
214,2096,665.6666666666666,962.2877333333332,167736.38888888888,242479.72377777775,819.9444444444445,1185.311688888889,32242.88888888889,46610.32017777778,54104.4712,2012.0,29.0,1513.0,485.0,348.0,1678.0
215,2001,823.578947368421,1075.8411789473685,206494.1052631579,269743.2497052632,882.5263157894736,1152.8441263157895,54214.31578947369,70820.16071578948,53843.27965789473,2018.0,70.0,832.0,1106.0,505.0,1526.0
215,2006,1121.125,1322.3669375,344616.8125,406475.53034375,1036.4375,1222.47803125,56562.6875,66715.68990625,47866.469,1804.0,40.0,827.0,1106.0,430.0,1357.0
215,2011,1077.857142857143,1151.1514285714286,401592.5238095238,428900.8154285714,1199.047619047619,1280.5828571428572,63761.3,68097.0684,48722.16,2235.0,30.0,922.0,1277.0,576.0,1642.0
215,2016,1050.5714285714287,1050.5714285714287,542101.5714285715,542101.5714285715,1386.6190476190477,1386.6190476190477,68175.2,68175.2,46063.0,2148.0,15.0,901.0,1232.0,511.0,1639.0
215,2086,384.0,749.376,93540.4375,182544.16378125,609.0,1188.4635,22139.125,43204.5024375,54696.642,1327.0,54.0,608.0,667.0,341.0,982.0
215,2091,652.125,1010.7285375,240749.375,373137.4563125,717.6875,1112.34385625,39415.0,61089.3085,52991.081,1793.0,60.0,815.0,933.0,481.0,1323.0
215,2096,562.5263157894736,813.1880421052631,169069.57894736843,244406.9833263158,697.8421052631579,1008.8005473684211,29821.157894736843,43109.46585263158,46283.7752,1693.0,49.0,706.0,894.0,378.0,1306.0
216,2001,661.0,863.4643,183408.0,239585.8704,881.125,1151.0135875,54592.875,71314.6726125,56039.61685,86.0,7.0,3.0,73.0,8.0,77.0
216,2006,816.0,962.472,303125.6666666667,357536.72383333335,1108.3333333333333,1307.2791666666665,64650.0,76254.675,56178.4055,9.0,0.0,3.0,6.0,3.0,7.0
216,2011,1226.7142857142858,1310.1308571428574,431225.28571428574,460548.6051428572,1400.2857142857142,1495.5051428571428,76787.66666666667,82009.228,54361.200000000004,79.0,3.0,1.0,72.0,1.0,68.0
216,2016,910.1428571428571,910.1428571428571,515199.71428571426,515199.71428571426,1581.0,1581.0,76864.16666666667,76864.16666666667,47290.0,74.0,3.0,2.0,69.0,1.0,66.0
216,2086,478.0,932.817,103519.72727272728,202018.74777272728,554.0,1081.131,23098.090909090908,45075.924409090905,52522.671,346.0,14.0,13.0,316.0,67.0,272.0
216,2091,289.75,449.083525,167185.0,259120.0315,712.375,1104.1100125,28904.0,44798.3096,32864.079600000005,92.0,6.0,5.0,77.0,8.0,78.0
